corpus_id;sentence_position;word_position;value;postag_id;confidence_score;user_id
4;25;10;.;15;10;1
4;26;1;Du;12;10;1
4;26;1;hesch;8;10;1
4;26;2;doch;2;10;1
4;26;3;nit;13;10;1
4;26;4;ghört;6;10;1
4;26;5;,;15;10;1
4;26;6;was;12;10;1
4;26;7;ich;12;10;1
4;26;8;ewe;10;10;1
4;26;9;do;17;10;1
4;26;10;for;7;10;1
4;26;11;mich;12;10;1
4;26;12;gsaat;6;10;1
4;26;13;hab;8;10;1
4;26;14;?;15;10;1
4;1;1;Brüchsch;4;10;1
4;1;2;kenn;10;10;1
4;1;3;Angscht;4;10;1
4;1;4;ze;13;10;1
4;1;5;han;8;10;1
4;1;6;for;7;10;1
4;1;7;mich;12;10;1
4;1;8;,;15;10;1
4;1;9;papa;4;10;1
4;1;10;.;15;10;1
4;2;1;Ich;12;10;1
4;2;1;hab;8;10;1
4;2;2;eini;10;10;1
4;2;3;im;7;10;1
4;2;4;Au;5;10;1
4;2;5;,;15;10;1
4;2;6;wie;S9;10;1
4;2;7;sowohl;9;10;1
4;2;8;vum;7;10;1
4;2;9;wisseschaftliche;1;10;1
4;2;10;,;15;10;1
4;2;11;als;S9;10;1
4;2;12;au;3;10;1
4;2;13;vum;7;10;1
4;2;14;praktische;1;10;1
4;2;15;unn;9;10;1
4;2;16;vum;7;10;1
4;2;17;menschliche;1;10;1
4;2;18;Standpunkt;4;10;1
4;2;19;üs;7;10;1
4;2;20;mine-n-;10;10;1
4;2;21;Anforderunge;4;10;1
4;2;22;entschpricht;6;10;1
4;2;23;.;15;10;1
4;3;1;Unn;9;10;1
4;3;1;ich;12;10;1
4;3;2;hab;8;10;1
4;3;3;hytt;1;10;1
4;3;4;de-n-;10;10;1
4;3;5;Entschluss;4;10;1
4;3;6;gfasst;6;10;1
4;3;7;,;15;10;1
4;3;8;nur;2;10;1
4;3;9;die;10;10;1
4;3;10;Frau;4;10;1
4;3;11;ze;7;10;1
4;3;12;hierothe;5;10;1
4;3;13;,;15;10;1
4;3;14;wie;S9;10;1
4;3;15;mir;12;10;1
4;3;16;passt;6;10;1
4;3;17;.;15;10;1
4;4;1;Bravo;4;10;1
4;4;1;,;15;10;1
4;4;2;Auguste;5;10;1
4;4;3;,;15;10;1
4;4;4;ganz;2;10;1
4;4;5;vun;7;10;1
4;4;6;minere;10;10;1
4;4;7;Meinung;4;10;1
4;4;8;!;15;10;1
4;5;1;Dini;10;10;1
4;5;1;Aprobation;4;10;1
4;5;2;brücht;4;10;1
4;5;3;'r;12;10;1
4;5;4;allewäj;2;10;1
4;5;5;!;15;10;1
4;6;1;Ich;12;10;1
4;6;1;mach;6;10;1
4;6;2;'s;12;10;1
4;6;3;également;4;10;1
4;6;4;eso;1;10;1
4;6;5;.;15;10;1
4;7;1;Bravo;4;10;1
4;7;1;!;15;10;1
4;8;1;Alls;4;10;1
4;8;1;besser;1;10;1
4;8;2;!;15;10;1
4;9;1;Eh;2;10;1
4;9;1;bien;1;10;1
4;9;2;,;15;10;1
4;9;3;ich;12;10;1
4;9;4;garantier;4;10;1
4;9;5;Ejch;6;10;1
4;9;6;,;15;10;1
4;9;7;dass;S9;10;1
4;9;8;Ihr;12;10;1
4;9;9;mine;10;10;1
4;9;10;Wille;4;10;1
4;9;11;reschpektiere;4;10;1
4;9;12;wäre;8;10;1
4;9;13;!;15;10;1
4;10;1;Du;12;10;1
4;10;1;,;15;10;1
4;10;2;Auguste;5;10;1
4;10;3;,;15;10;1
4;10;4;hierotsch;1;10;1
4;10;5;d';10;10;1
4;10;6;mademoiselle;1;10;1
4;10;7;Riemer;4;10;1
4;10;8;.;15;10;1
4;11;1;Papa;4;10;1
4;11;1;niemols;4;10;1
4;11;2;!;15;10;1
4;12;1;Unn;9;10;1
4;12;1;wenn;S9;10;1
4;12;2;du;12;10;1
4;12;3;bis;7;10;1
4;12;4;an;7;10;1
4;12;5;de;5;10;1
4;12;6;plafond;4;10;1
4;12;7;springsch;6;10;1
4;12;8;!;15;10;1
4;13;1;Fallt;6;10;1
4;13;1;m'r;12;10;1
4;13;2;nit;13;10;1
4;13;3;in;7;10;1
4;13;4;so;2;10;1
4;13;5;hoch;1;10;1
4;13;6;ze;7;10;1
4;13;7;springe;6;10;1
4;13;8;!;15;10;1
4;14;1;Geh;6;10;1
4;14;1;e;6;10;1
4;14;2;Gottsnamme;4;10;1
4;14;3;im;7;10;1
4;14;4;Deifel;4;10;1
4;14;5;zue;7;10;1
4;14;6;,;15;10;1
4;14;7;no;1;10;1
4;14;8;rennsch;4;10;1
4;14;9;au;3;10;1
4;14;10;kein;10;10;1
4;14;11;Heiliger;4;10;1
4;14;12;um;7;10;1
4;14;13;!;15;10;1
4;15;1;Awwer;2;10;1
4;15;1;,;15;10;1
4;15;2;papa;4;10;1
4;15;3;!;15;10;1
4;16;1;Toi;4;10;1
4;16;1;,;15;10;1
4;16;2;tais-toi;6;10;1
4;16;3;!;15;10;1
4;17;1;Unn;9;10;1
4;17;1;du;12;10;1
4;17;2;hierothsch;1;10;1
4;17;3;de;5;10;1
4;17;4;Baron;4;10;1
4;17;5;de;5;10;1
4;17;6;Rose;5;10;1
4;17;7;,;15;10;1
4;17;8;wie;9;10;1
4;17;9;am;7;10;1
4;17;10;Sundaa;5;10;1
4;17;11;uff;7;10;1
4;17;12;Visit;4;10;1
4;17;13;kummt;1;10;1
4;17;14;.;15;10;1
4;18;1;Niemols;4;10;1
4;18;1;,;15;10;1
4;18;2;Babbe;4;10;1
4;18;3;!;15;10;1
4;19;1;Niemols;4;10;1
4;19;1;!;15;10;1
4;20;1;So;2;10;1
4;20;1;?;15;10;1
4;21;1;Eh;2;10;1
4;21;1;bien;1;10;1
4;21;2;,;15;10;1
4;21;3;ich;12;10;1
4;21;4;will;8;10;1
4;21;5;sehn;6;10;1
4;21;6;,;15;10;1
4;21;7;wer;12;10;1
4;21;8;Herr;4;10;1
4;21;9;im;7;10;1
4;21;10;Hüs;5;10;1
4;21;11;isch;8;10;1
4;21;12;,;15;10;1
4;21;13;ich;12;10;1
4;21;14;odder;9;10;1
4;21;15;Ihr;10;10;1
4;21;16;!;15;10;1
4;22;1;O;4;10;1
4;22;1;,;15;10;1
4;22;2;wie;S9;10;1
4;22;3;bin;8;10;1
4;22;4;ich;12;10;1
4;22;5;unglüecklich;1;10;1
4;22;6;!;15;10;1
4;23;1;Charles;5;10;1
4;23;1;,;15;10;1
4;23;2;wenn;S9;10;1
4;23;3;du;12;10;1
4;23;4;wüescht;6;10;1
4;23;5;,;15;10;1
4;23;6;wie;S9;10;1
4;23;7;ich;12;10;1
4;23;8;dich;12;10;1
4;23;9;gern;2;10;1
4;23;10;hab;8;10;1
4;23;11;!;15;10;1
4;24;1;Lisa;5;10;1
4;24;1;!;15;10;1
4;25;1;Charles;5;10;1
4;25;1;,;15;10;1
4;25;2;ich;12;10;1
4;25;3;hab;8;10;1
4;25;4;dich;12;10;1
4;25;5;gar;2;10;1
4;25;6;nit;13;10;1
4;25;7;erüs;5;10;1
4;25;8;höre;6;10;1
4;25;9;kumme;1;10;1
4;25;10;.;15;10;1
4;26;1;Du;12;10;1
4;26;1;hesch;8;10;1
4;26;2;doch;2;10;1
4;26;3;nit;13;10;1
4;26;4;ghört;1;10;1
4;26;5;,;15;10;1
4;26;6;was;12;10;1
4;26;7;ich;12;10;1
4;26;8;ewe;1;10;1
4;26;9;do;4;10;1
4;26;10;for;7;10;1
4;26;11;mich;12;10;1
4;26;12;gsaat;4;10;1
4;26;13;hab;8;10;1
4;26;14;?;15;10;1
3;1;1;Johannes;5;10;1
3;1;2;Mentelin;5;10;1
3;1;3;Dr;10;10;1
3;1;4;Johannes;5;10;1
3;1;5;Mentelin;5;10;1
3;1;6;mankmol;1;10;1
3;1;7;àui;1;10;1
3;1;8;Mentlin;5;10;1
3;1;9;gnannt;6;10;1
3;1;10;(;11;10;1
3;1;11;"*";17;10;1
3;1;12;um;7;10;1
3;1;13;1410;11;10;1
3;1;14;z';13;10;1
3;1;15;Schlettstàdt;6;10;1
3;1;16;";";17;10;1
3;1;17;†;11;10;1
3;1;18;12.;1;10;1
3;1;19;Dezamber;4;10;1
3;1;20;1478;11;10;1
3;1;21;z';13;10;1
3;1;22;Stroßburri;5;10;1
3;1;23;);5;10;1
3;1;24;ìsch;8;10;1
3;1;25;ìn;7;10;1
3;1;26;dr;10;10;1
3;1;27;Zitt;4;10;1
3;1;28;vu;7;10;1
3;1;29;da;10;10;1
3;1;30;Ìnkunàwel;4;10;1
3;1;31;a;10;10;1
3;1;32;ditscher;1;10;1
3;1;33;Büechdrucker;4;10;1
3;1;34;un;9;10;1
3;1;35;Büechhàndler;4;10;1
3;1;36;gsìì;8;10;1
3;1;37;.;15;10;1
3;2;1;Ànna;7;10;1
3;2;1;1466;11;10;1
3;2;2;hàt;8;10;1
3;2;3;'r;12;10;1
3;2;4;d;10;10;1
3;2;5;erschta;1;10;1
3;2;6;druckta;1;10;1
3;2;7;Bibel;4;10;1
3;2;8;ìn;7;10;1
3;2;9;hochditscha;1;10;1
3;2;10;Sproch;4;10;1
3;2;11;(;11;10;1
3;2;12;Mentelin-Bibel;4;10;1
3;2;13;);11;10;1
3;2;14;veräffentligt;6;10;1
3;2;15;.;15;10;1
3;3;1;Lawa;5;10;1
3;3;1;Dr;10;10;1
3;3;2;Johannes;5;10;1
3;3;3;Mentelin;5;10;1
3;3;4;ìsch;8;10;1
3;3;5;ànna;7;10;1
3;3;6;1440;11;10;1
3;3;7;uf;7;10;1
3;3;8;Stroßburri;4;10;1
3;3;9;kumma;6;10;1
3;3;10;.;15;10;1
3;4;1;Àls;5;10;1
3;4;1;Berüef;5;10;1
3;4;2;ìsch;8;10;1
3;4;3;'r;12;10;1
3;4;4;zeerscht;6;10;1
3;4;5;„;11;10;1
3;4;6;Guldschriiwer;4;10;1
3;4;7;“;11;10;1
3;4;8;(;11;10;1
3;4;9;Kalligraph;4;10;1
3;4;10;un;9;10;1
3;4;11;Büechschriiwer;4;10;1
3;4;12;);11;10;1
3;4;13;gsìì;8;10;1
3;4;14;un;9;10;1
3;4;15;hàt;8;10;1
3;4;16;noochhar;1;10;1
3;4;17;àls;2;10;1
3;4;18;bìschäfliger;1;10;1
3;4;19;Notàr;4;10;1
3;4;20;gschàft;6;10;1
3;4;21;.;15;10;1
3;5;1;Dr;10;10;1
3;5;1;Mentelin;5;10;1
3;5;2;hàt;8;10;1
3;5;3;sina;10;10;1
3;5;4;Stroßburger;1;10;1
3;5;5;Druckarèi;4;10;1
3;5;6;àm;7;10;1
3;5;7;And;4;10;1
3;5;8;vu;7;10;1
3;5;9;da;10;10;1
3;5;10;1450;11;10;1
3;5;11;Johra;4;10;1
3;5;12;grìnda;1;10;1
3;5;13;.;15;10;1
3;6;1;Ìm;7;10;1
3;6;1;Mìttelàlter;4;10;1
3;6;2;hàt;8;10;1
3;6;3;ma;12;10;1
3;6;4;„;1;10;1
3;6;5;Offizin;4;10;1
3;6;6;“;11;10;1
3;6;7;gsajt;6;10;1
3;6;8;fer;7;10;1
3;6;9;a;10;10;1
3;6;10;Büechdruckarèi;4;10;1
3;6;11;.;15;10;1
3;7;1;Ma;12;10;1
3;7;1;weiß;6;10;1
3;7;2;nìt;13;10;1
3;7;3;gnàui;6;10;1
3;7;4;wo;2;10;1
3;7;5;un;9;10;1
3;7;6;wenn;S9;10;1
3;7;7;àss;S9;10;1
3;7;8;er;12;10;1
3;7;9;d;10;10;1
3;7;10;Technik;4;10;1
3;7;11;vum;7;10;1
3;7;12;Büechdrucka;4;10;1
3;7;13;glehrt;6;10;1
3;7;14;hàt;8;10;1
3;7;15;.;15;10;1
3;8;1;Sallamols;4;10;1
3;8;1;ìsch;8;10;1
3;8;2;nur;2;10;1
3;8;3;z';7;10;1
3;8;4;Mainz;5;10;1
3;8;5;druckt;6;10;1
3;8;6;worra;5;10;1
3;8;7;.;15;10;1
3;9;1;Sina;10;10;1
3;9;1;Kenntnissa;4;10;1
3;9;2;hàt;8;10;1
3;9;3;'r;12;10;1
3;9;4;àlso;2;10;1
3;9;5;känna;1;10;1
3;9;6;lehra;6;10;1
3;9;7;antwader;9;10;1
3;9;8;direkt;1;10;1
3;9;9;z';7;10;1
3;9;10;Mainz;5;10;1
3;9;11;oder;9;10;1
3;9;12;dur;7;10;1
3;9;13;ebber;1;10;1
3;9;14;wo-n-;10;10;1
3;9;15;ìhm;12;10;1
3;9;16;dàs;12;10;1
3;9;17;zeigt;6;10;1
3;9;18;hàt;8;10;1
3;9;19;vìllìcht;6;10;1
3;9;20;dr;10;10;1
3;9;21;Heinrich;5;10;1
3;9;22;Eggestein;5;10;1
3;9;23;.;15;10;1
3;10;1;Denn;9;10;1
3;10;1;dr;10;10;1
3;10;2;Heinrich;5;10;1
3;10;3;Eggestein;5;10;1
3;10;4;hàt;8;10;1
3;10;5;meegligerwiis;1;10;1
3;10;6;z';7;10;1
3;10;7;Mainz;5;10;1
3;10;8;vum;7;10;1
3;10;9;Johann;5;10;1
3;10;10;Gutenberg;5;10;1
3;10;11;s;12;10;1
3;10;12;Büechdrucka;4;10;1
3;10;13;glehrt;6;10;1
3;10;14;.;15;10;1
3;11;1;Dr;10;10;1
3;11;1;Eggestein;4;10;1
3;11;2;hàt;8;10;1
3;11;3;schiint;1;10;1
3;11;4;'s;12;10;1
3;11;5;sina;10;10;1
3;11;6;eigena;1;10;1
3;11;7;Offizin;4;10;1
3;11;8;erscht;6;10;1
3;11;9;ìn;7;10;1
3;11;10;dr;10;10;1
3;11;11;Mìttla;4;10;1
3;11;12;vu;7;10;1
3;11;13;da;10;10;1
3;11;14;1460.;1;10;1
3;11;15;Johra;4;10;1
3;11;16;igrìchta;6;10;1
3;11;17;.;15;10;1
3;12;1;Wenn;S9;10;1
3;12;1;dàs;10;10;1
3;12;2;stìmmt;1;10;1
3;12;3;war;8;10;1
3;12;4;àlso;2;10;1
3;12;5;dr;10;10;1
3;12;6;Johannes;5;10;1
3;12;7;Mentelin;5;10;1
3;12;8;noch;9;10;1
3;12;9;vor;7;10;1
3;12;10;em;10;10;1
3;12;11;Heinrich;5;10;1
3;12;12;Eggestein;5;10;1
3;12;13;dr;10;10;1
3;12;14;erscht;6;10;1
3;12;15;Büechdrucker;4;10;1
3;12;16;vu;7;10;1
3;12;17;Stroßburri;5;10;1
3;12;18;gsìì;8;10;1
3;12;19;.;15;10;1
3;13;1;Dr;10;10;1
3;13;1;erscht;6;10;1
3;13;2;Druck;4;10;1
3;13;3;wo;2;10;1
3;13;4;ma;12;10;1
3;13;5;vum;7;10;1
3;13;6;Nàma;5;10;1
3;13;7;Mentelin;5;10;1
3;13;8;erfàhrt;6;10;1
3;13;9;ìsch;8;10;1
3;13;10;„;11;10;1
3;13;11;Augustinus';4;10;1
3;13;12;Tractatus;4;10;1
3;13;13;de;5;10;1
3;13;14;arte;5;10;1
3;13;15;praedicandi;1;10;1
3;13;16;“;6;10;1
3;13;17;ìm;7;10;1
3;13;18;Johr;4;10;1
3;13;19;1465;11;10;1
3;13;20;.;15;10;1
3;14;1;Àwer;9;10;1
3;14;1;Johannes;5;10;1
3;14;2;Mentelin;5;10;1
3;14;3;hàt;8;10;1
3;14;4;wohrschins;2;10;1
3;14;5;scho;2;10;1
3;14;6;zìmlig;2;10;1
3;14;7;friajher;1;10;1
3;14;8;fànga-n-à;4;10;1
3;14;9;drucka;6;10;1
3;14;10;sogàr;9;10;1
3;14;11;scho;2;10;1
3;14;12;ànna;7;10;1
3;14;13;1458;11;10;1
3;14;14;.;15;10;1
3;15;1;Si;12;10;1
3;15;1;ältschta;1;10;1
3;15;2;bekànnta;6;10;1
3;15;3;Druckwark;5;10;1
3;15;4;ìsch;8;10;1
3;15;5;a;10;10;1
3;15;6;làtiinischa;1;10;1
3;15;7;Bibel;4;10;1
3;15;8;ìn;7;10;1
3;15;9;49;11;10;1
3;15;10;Ziila;4;10;1
3;15;11;(;17;10;1
3;15;12;„;17;10;1
3;15;13;B49;17;10;1
3;15;14;“;17;10;1
3;15;15;);17;10;1
3;15;16;dr;10;10;1
3;15;17;erscht;6;10;1
3;15;18;Bànd;5;10;1
3;15;19;ìsch;8;10;1
3;15;20;vum;7;10;1
3;15;21;Johr;4;10;1
3;15;22;1460;11;10;1
3;15;23;.;15;10;1
3;16;1;S;17;10;1
3;16;1;Gschaft;4;10;1
3;16;2;vum;7;10;1
3;16;3;Johannes;5;10;1
3;16;4;Mentelin;5;10;1
3;16;5;hàt;8;10;1
3;16;6;schnall;10;10;1
3;16;7;Erfolg;4;10;1
3;16;8;bikumma;6;10;1
3;16;9;ar;12;10;1
3;16;10;ìsch;8;10;1
3;16;11;a;10;10;1
3;16;12;riicher;1;10;1
3;16;13;Mànn;4;10;1
3;16;14;worra;5;10;1
3;16;15;.;15;10;1
3;17;1;Ànna;7;10;1
3;17;1;1466;11;10;1
3;17;2;hàt;8;10;1
3;17;3;'r;12;10;1
3;17;4;sìch;12;10;1
3;17;5;sogàr;2;10;1
3;17;6;a;10;10;1
3;17;7;Wàppa;4;10;1
3;17;8;loo;2;10;1
3;17;9;màcha;1;10;1
3;17;10;.;15;10;1
3;18;1;Noh;7;10;1
3;18;1;ebbena;2;10;1
3;18;2;20;11;10;1
3;18;3;Johr;4;10;1
3;18;4;Büechdruckarèi;4;10;1
3;18;5;ìsch;8;10;1
3;18;6;Mentelin;5;10;1
3;18;7;àm;7;10;1
3;18;8;12.;1;10;1
3;18;9;Dezamber;4;10;1
3;18;10;1478;11;10;1
3;18;11;z';13;10;1
3;18;12;Stroßburri;5;10;1
3;18;13;gstorwa;6;10;1
3;18;14;.;15;10;1
3;19;1;Ar;12;10;1
3;19;1;ìsch;8;10;1
3;19;2;uffem;1;10;1
3;19;3;Kirchhof;4;10;1
3;19;4;vu;7;10;1
3;19;5;dr;10;10;1
3;19;6;St.-Michaels-Kapelle;4;10;1
3;19;7;(;11;10;1
3;19;8;wo;2;10;1
3;19;9;'s;12;10;1
3;19;10;nìmm;1;10;1
3;19;11;gìtt;1;10;1
3;19;12;);1;10;1
3;19;13;vergràwa;6;10;1
3;19;14;.;15;10;1
3;20;1;Speeter;4;10;1
3;20;1;ìsch;8;10;1
3;20;2;sina;10;10;1
3;20;3;Laicha;4;10;1
3;20;4;ìn;7;10;1
3;20;5;dr;10;10;1
3;20;6;Stroßburger;1;10;1
3;20;7;Mìnschter;4;10;1
3;20;8;kumma;6;10;1
3;20;9;.;15;10;1
3;21;1;Sina;10;10;1
3;21;1;zwei;11;10;1
3;21;2;Tächter;4;10;1
3;21;3;han;8;10;1
3;21;4;d;10;10;1
3;21;5;Büechdrucker;4;10;1
3;21;6;Martin;5;10;1
3;21;7;Schott;5;10;1
3;21;8;un;9;10;1
3;21;9;Adolf;5;10;1
3;21;10;Rusch;5;10;1
3;21;11;ghirota;6;10;1
3;21;12;.;15;10;1
3;22;1;Dr;10;10;1
3;22;1;Letzterer;4;10;1
3;22;2;àui;9;10;1
3;22;3;„;11;10;1
3;22;4;Drucker;4;10;1
3;22;5;mìt;7;10;1
3;22;6;da;10;10;1
3;22;7;bizàrra;1;10;1
3;22;8;R;4;10;1
3;22;9;“;11;10;1
3;22;10;gnannt;6;10;1
3;22;11;hàt;8;10;1
3;22;12;d;10;10;1
3;22;13;Leitung;4;10;1
3;22;14;vu;7;10;1
3;22;15;dr;10;10;1
3;22;16;Offizin;4;10;1
3;22;17;ìwergnumma;6;10;1
3;22;18;.;15;10;1
3;23;1;Wark;5;10;1
3;23;1;Ar;12;10;1
3;23;2;hàt;8;10;1
3;23;3;meischtens;2;10;1
3;23;4;Biacher;4;10;1
3;23;5;ìwer;7;10;1
3;23;6;Theologie;4;10;1
3;23;7;un;9;10;1
3;23;8;Philosophie;4;10;1
3;23;9;uf;7;10;1
3;23;10;Làtiinisch;4;10;1
3;23;11;druckt;6;10;1
3;23;12;";";17;10;1
3;23;13;gstudiarta;1;10;1
3;23;14;Litt;6;10;1
3;23;15;hann;8;10;1
3;23;16;d;10;10;1
3;23;17;Quàlität;4;10;1
3;23;18;vu;7;10;1
3;23;19;da;10;10;1
3;23;20;Text;4;10;1
3;23;21;nohglüegt;6;10;1
3;23;22;un;9;10;1
3;23;23;han;8;10;1
3;23;24;sa;1;10;1
3;23;25;verbessert;6;10;1
3;23;26;vor;7;10;1
3;23;27;em;10;10;1
3;23;28;Drucka;5;10;1
3;23;29;.;15;10;1
3;24;1;Uf;7;10;1
3;24;1;Hochditsch;4;10;1
3;24;2;hàt;8;10;1
3;24;3;'r;12;10;1
3;24;4;Literàtur;4;10;1
3;24;5;vum;7;10;1
3;24;6;Mìttelàlter;4;10;1
3;24;7;druckt;6;10;1
3;24;8;wia;2;10;1
3;24;9;zum;7;10;1
3;24;10;Beispiel;4;10;1
3;24;11;„;11;10;1
3;24;12;Parzival;4;10;1
3;24;13;“;11;10;1
3;24;14;vum;7;10;1
3;24;15;Wolfram;5;10;1
3;24;16;von;7;10;1
3;24;17;Eschenbach;5;10;1
3;24;18;un;9;10;1
3;24;19;„;5;10;1
3;24;20;Titurel;5;10;1
3;24;21;“;5;10;1
3;24;22;vum;7;10;1
3;24;23;Albrecht;5;10;1
3;24;24;von;7;10;1
3;24;25;Scharfenberg;5;10;1
3;24;26;.;15;10;1
3;25;1;Ìm;7;10;1
3;25;1;Gsàmta;5;10;1
3;25;2;hàt;8;10;1
3;25;3;'r;12;10;1
3;25;4;ungfahr;1;10;1
3;25;5;40;11;10;1
3;25;6;Biacher;4;10;1
3;25;7;unter;7;10;1
3;25;8;Duck;5;10;1
3;25;9;gmàcht;6;10;1
3;25;10;.;15;10;1
3;26;1;Bsundersch;4;10;1
3;26;1;ìntressànt;1;10;1
3;26;2;ìsch;8;10;1
3;26;3;ànna;7;10;1
3;26;4;1466;11;10;1
3;26;5;si;12;10;1
3;26;6;Druck;4;10;1
3;26;7;vu;7;10;1
3;26;8;dr;10;10;1
3;26;9;„;1;10;1
3;26;10;Mentelin-Bibel;4;10;1
3;26;11;“;6;10;1
3;26;12;ìn;7;10;1
3;26;13;Hochditsch;5;10;1
3;26;14;àlso;5;10;1
3;26;15;ìn'ra;5;10;1
3;26;16;Volkssproch;5;10;1
3;26;17;.;15;10;1
3;27;1;Dia;10;10;1
3;27;1;Bibel;4;10;1
3;27;2;ìsch;8;10;1
3;27;3;drittzeh;2;10;1
3;27;4;Mol;5;10;1
3;27;5;wìdder;1;10;1
3;27;6;druckt;6;10;1
3;27;7;worra;5;10;1
3;27;8;vu;7;10;1
3;27;9;verschìedena;1;10;1
3;27;10;Drucker;4;10;1
3;27;11;ìm;7;10;1
3;27;12;südditscha;1;10;1
3;27;13;Sprochrüüm;4;10;1
3;27;14;bis;S9;10;1
3;27;15;d;10;10;1
3;27;16;Veräffentligung;4;10;1
3;27;17;vu;7;10;1
3;27;18;dr;10;10;1
3;27;19;Luther-Bibel;4;10;1
3;27;20;.;15;10;1
3;1;1;Johannes;5;10;1
3;1;2;Mentelin;4;10;1
3;1;3;Dr;10;10;1
3;1;4;Johannes;5;10;1
3;1;5;Mentelin;5;10;1
3;1;6;mankmol;5;10;1
3;1;7;àui;5;10;1
3;1;8;Mentlin;5;10;1
3;1;9;gnannt;1;10;1
3;1;10;(;15;10;1
3;1;11;"*";17;10;1
3;1;12;um;7;10;1
3;1;13;1410;11;10;1
3;1;14;z';7;10;1
3;1;15;Schlettstàdt;4;10;1
3;1;16;";";17;10;1
3;1;17;†;1;10;1
3;1;18;12.;1;10;1
3;1;19;Dezamber;5;10;1
3;1;20;1478;11;10;1
3;1;21;z';7;10;1
3;1;22;Stroßburri;4;10;1
3;1;23;);15;10;1
3;1;24;ìsch;8;10;1
3;1;25;ìn;7;10;1
3;1;26;dr;10;10;1
3;1;27;Zitt;4;10;1
3;1;28;vu;7;10;1
3;1;29;da;10;10;1
3;1;30;Ìnkunàwel;1;10;1
3;1;31;a;10;10;1
3;1;32;ditscher;1;10;1
3;1;33;Büechdrucker;4;10;1
3;1;34;un;9;10;1
3;1;35;Büechhàndler;4;10;1
3;1;36;gsìì;8;10;1
3;1;37;.;15;10;1
3;2;1;Ànna;7;10;1
3;2;1;1466;11;10;1
3;2;2;hàt;8;10;1
3;2;3;'r;12;10;1
3;2;4;d;10;10;1
3;2;5;erschta;5;10;1
3;2;6;druckta;1;10;1
3;2;7;Bibel;4;10;1
3;2;8;ìn;7;10;1
3;2;9;hochditscha;5;10;1
3;2;10;Sproch;4;10;1
3;2;11;(;15;10;1
3;2;12;Mentelin-Bibel;4;10;1
3;2;13;);15;10;1
3;2;14;veräffentligt;6;10;1
3;2;15;.;15;10;1
3;3;1;Lawa;5;10;1
3;3;1;Dr;10;10;1
3;3;2;Johannes;5;10;1
3;3;3;Mentelin;5;10;1
3;3;4;ìsch;8;10;1
3;3;5;ànna;7;10;1
3;3;6;1440;11;10;1
3;3;7;uf;7;10;1
3;3;8;Stroßburri;4;10;1
3;3;9;kumma;1;10;1
3;3;10;.;15;10;1
3;4;1;Àls;5;10;1
3;4;1;Berüef;5;10;1
3;4;2;ìsch;8;10;1
3;4;3;'r;12;10;1
3;4;4;zeerscht;1;10;1
3;4;5;„;4;10;1
3;4;6;Guldschriiwer;5;10;1
3;4;7;“;1;10;1
3;4;8;(;15;10;1
3;4;9;Kalligraph;4;10;1
3;4;10;un;9;10;1
3;4;11;Büechschriiwer;4;10;1
3;4;12;);15;10;1
3;4;13;gsìì;8;10;1
3;4;14;un;9;10;1
3;4;15;hàt;8;10;1
3;4;16;noochhar;5;10;1
3;4;17;àls;5;10;1
3;4;18;bìschäfliger;1;10;1
3;4;19;Notàr;4;10;1
3;4;20;gschàft;6;10;1
3;4;21;.;15;10;1
3;5;1;Dr;10;10;1
3;5;1;Mentelin;4;10;1
3;5;2;hàt;8;10;1
3;5;3;sina;10;10;1
3;5;4;Stroßburger;4;10;1
3;5;5;Druckarèi;4;10;1
3;5;6;àm;7;10;1
3;5;7;And;5;10;1
3;5;8;vu;7;10;1
3;5;9;da;10;10;1
3;5;10;1450;11;10;1
3;5;11;Johra;4;10;1
3;5;12;grìnda;5;10;1
3;5;13;.;15;10;1
3;6;1;Ìm;7;10;1
3;6;1;Mìttelàlter;4;10;1
3;6;2;hàt;8;10;1
3;6;3;ma;12;10;1
3;6;4;„;1;10;1
3;6;5;Offizin;4;10;1
3;6;6;“;4;10;1
3;6;7;gsajt;6;10;1
3;6;8;fer;7;10;1
3;6;9;a;10;10;1
3;6;10;Büechdruckarèi;4;10;1
3;6;11;.;15;10;1
3;7;1;Ma;12;10;1
3;7;1;weiß;6;10;1
3;7;2;nìt;13;10;1
3;7;3;gnàui;1;10;1
3;7;4;wo;2;10;1
3;7;5;un;9;10;1
3;7;6;wenn;S9;10;1
3;7;7;àss;S9;10;1
3;7;8;er;12;10;1
3;7;9;d;10;10;1
3;7;10;Technik;4;10;1
3;7;11;vum;7;10;1
3;7;12;Büechdrucka;5;10;1
3;7;13;glehrt;6;10;1
3;7;14;hàt;8;10;1
3;7;15;.;15;10;1
3;8;1;Sallamols;5;10;1
3;8;1;ìsch;8;10;1
3;8;2;nur;2;10;1
3;8;3;z';7;10;1
3;8;4;Mainz;5;10;1
3;8;5;druckt;6;10;1
3;8;6;worra;5;10;1
3;8;7;.;15;10;1
3;9;1;Sina;10;10;1
3;9;1;Kenntnissa;4;10;1
3;9;2;hàt;8;10;1
3;9;3;'r;12;10;1
3;9;4;àlso;5;10;1
3;9;5;känna;5;10;1
3;9;6;lehra;5;10;1
3;9;7;antwader;4;10;1
3;9;8;direkt;1;10;1
3;9;9;z';7;10;1
3;9;10;Mainz;5;10;1
3;9;11;oder;9;10;1
3;9;12;dur;7;10;1
3;9;13;ebber;1;10;1
